Date,Street,OffenseCategory,Lat,Lon
10/11/2003,KINGSCLERE DR,Burglary,35.7557,-78.7762
10/11/2003,LENDL CT,Larceny,35.7474,-78.7791
10/11/2003,PROCTOR WOODS LN,Vandalism,35.7481,-78.7522
10/11/2003,STORM CT,Larceny,35.7936,-78.7719
10/11/2003,STORM CT,Fraud,35.7936,-78.7719
10/11/2003,WALNUT ST,Simple Assault,35.7549,-78.7423
10/11/2003,WALNUT ST,Larceny,35.7642,-78.7461
10/11/2003,WHITEHAVEN LN,Larceny,35.7678,-78.8636
10/12/2003,BUCK JONES RD,Forgery,35.7670,-78.7393
10/12/2003,CAITBOO AV,Robbery,35.7585,-78.7352
10/12/2003,CROSSROADS BLVD,Larceny,35.7608,-78.7361
10/12/2003,DILLARD DR,Larceny,35.7554,-78.7437
10/12/2003,GIVERNY PL,Larceny,35.7692,-78.8400
10/12/2003,HIGH HOUSE RD,Larceny,35.7810,-78.8254
10/12/2003,HOLTZ LN,Burglary,35.7859,-78.7695
10/12/2003,HOLTZ LN,Motor Vehicle Theft,35.7859,-78.7695
10/12/2003,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
10/12/2003,KIMBOLTON DR,Larceny,35.7683,-78.7530
10/12/2003,LIVINGSTONE DR,Larceny,35.8178,-78.7745
10/12/2003,MEREWORTH PL,Larceny,35.7684,-78.8385
10/12/2003,MERRIWOOD DR,Vandalism,35.7828,-78.7621
10/12/2003,NOTTINGHAM DR,Larceny,35.7673,-78.7498
10/12/2003,SE MAYNARD RD,Simple Assault,35.7888,-78.7644
10/12/2003,WADSWORTH CT,Larceny,35.7677,-78.8594
10/12/2003,WALNUT ST,Larceny,35.7620,-78.7490
10/12/2003,WALNUT ST,Larceny,35.7577,-78.7425
10/12/2003,WALNUT ST,Larceny,35.7608,-78.7427
10/12/2003,WALNUT ST,Motor Vehicle Theft,35.7582,-78.7394
10/12/2003,WALNUT ST,Larceny,35.7582,-78.7394
10/12/2003,WALNUT ST,Motor Vehicle Theft,35.7577,-78.7425
10/12/2003,WALNUT ST,Larceny,35.7642,-78.7461
10/12/2003,WALNUT ST,Fraud,35.7577,-78.7425
10/13/2003,ARBORDALE CT,Larceny,35.7190,-78.8095
10/13/2003,BUCK JONES RD,Fraud,35.7670,-78.7393
10/13/2003,DAVIS DR,Vandalism,35.7788,-78.8505
10/13/2003,DAVIS DR,Burglary,35.7788,-78.8505
10/13/2003,E CHATHAM ST,Larceny,35.7872,-78.7792
10/13/2003,EDINBURGH SOUTH DR,Simple Assault,35.7368,-78.7984
10/13/2003,KEY WEST MEWS,Burglary,35.8001,-78.7696
10/13/2003,STRATHBURGH LN,Simple Assault,35.7360,-78.7543
10/13/2003,WALNUT ST,Larceny,35.7657,-78.7526
10/13/2003,WALNUT ST,Fraud,35.7739,-78.7593
10/13/2003,WALNUT ST,Simple Assault,35.7739,-78.7593
10/13/2003,WESTHIGH ST,Simple Assault,35.7656,-78.8322
10/14/2003,BUCK JONES RD,Drugs,35.7641,-78.7434
10/14/2003,CROSSROADS BLVD,Larceny,35.7612,-78.7409
10/14/2003,CROSSROADS BLVD,Larceny,35.7604,-78.7391
10/14/2003,INNOVATION AV,Larceny,35.8703,-78.8217
10/14/2003,KILDAIRE FARM RD,Larceny,35.7355,-78.7807
10/14/2003,N HARRISON AV,Forgery,35.8002,-78.7835
10/14/2003,NW MAYNARD RD,Embezzlement,35.7858,-78.8099
10/14/2003,SEABROOK AV,Sex Offenses,35.7545,-78.7702
10/14/2003,SW MAYNARD RD,Fraud,35.7720,-78.7946
10/14/2003,WHISPERWOOD DR,Larceny,35.7242,-78.7638
10/14/2003,WYATTS POND LN,Burglary,35.8115,-78.7767
10/15/2003,BILLINGRATH TURN LN,Larceny,35.7710,-78.8592
10/15/2003,CROSSWAITE WAY,Burglary,35.7416,-78.7576
10/15/2003,GRANDE HEIGHTS DR,Larceny,35.8047,-78.7806
10/15/2003,HUNTERS CROSSING,Vandalism,35.7492,-78.7576
10/15/2003,KEISLER DR,Embezzlement,35.7431,-78.7762
10/15/2003,OLD DOCK TR,Larceny,35.7710,-78.8579
10/15/2003,OLD DOCK TR,Larceny,35.7714,-78.8558
10/15/2003,OLDE WEATHERSTONE WAY,Simple Assault,35.7925,-78.8106
10/15/2003,OLDE WEATHERSTONE WAY,Disorderly Conduct,35.7925,-78.8106
10/15/2003,SPRINGSET DR,Larceny,35.8021,-78.7744
10/15/2003,TALLOWAY DR,Simple Assault,35.7559,-78.8217
10/15/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/15/2003,WHISPERWOOD DR,Simple Assault,35.7244,-78.7637
10/16/2003,ARBOR VIEW DR,Motor Vehicle Theft,35.7953,-78.8734
10/16/2003,CROSSROADS BLVD,Larceny,35.7604,-78.7391
10/16/2003,EQUESTRIAN CT,Burglary,35.7865,-78.8376
10/16/2003,EVANS RD,Disorderly Conduct,35.8022,-78.7935
10/16/2003,EVANS RD,Simple Assault,35.8022,-78.7935
10/16/2003,GLENDON WAY,Larceny,35.7990,-78.8727
10/16/2003,GROVE CLUB LN,Larceny,35.7906,-78.8247
10/16/2003,GROVE CLUB LN,Burglary,35.7906,-78.8247
10/16/2003,JAMES JACKSON AV,Larceny,35.7979,-78.8074
10/16/2003,KEISLER DR,Fraud,35.7415,-78.7774
10/16/2003,KINDLETREE CT,Larceny,35.8036,-78.7739
10/16/2003,N DIXON AV,Vandalism,35.7895,-78.7907
10/16/2003,PENNY RD,Larceny,35.7174,-78.7955
10/16/2003,WALNUT ST,Vandalism,35.7715,-78.7660
10/17/2003,ALMA DR,Family Offenses,35.7875,-78.7622
10/17/2003,CRESCENT GREEN,Simple Assault,35.7337,-78.7796
10/17/2003,DILLARD DR,Larceny,35.7555,-78.7363
10/17/2003,HORSEPOND CT,Simple Assault,35.7879,-78.8365
10/17/2003,HORSEPOND CT,Simple Assault,35.7879,-78.8365
10/17/2003,JONES FRANKLIN RD,Drugs,35.7435,-78.7384
10/17/2003,JONES FRANKLIN RD,Larceny,35.7435,-78.7384
10/17/2003,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
10/17/2003,N HARRISON AV,Fraud,35.8303,-78.7685
10/17/2003,NE MAYNARD RD,Larceny,35.8005,-78.7685
10/18/2003,CLIMBING IVY CT,Simple Assault,35.7638,-78.7917
10/18/2003,HEATHMOOR LN,Larceny,35.8201,-78.7789
10/18/2003,KILDAIRE FARM RD,Simple Assault,35.7638,-78.7831
10/18/2003,KILDAIRE FARM RD,Vandalism,35.7373,-78.7822
10/18/2003,KILDAIRE FARM RD,Fraud,35.7039,-78.7939
10/18/2003,SE MAYNARD RD,Larceny,35.7701,-78.7623
10/18/2003,URBAN DR,Motor Vehicle Theft,35.7876,-78.7734
10/18/2003,URBAN DR,Larceny,35.7876,-78.7734
10/18/2003,WALNUT ST,Larceny,35.7764,-78.7687
10/18/2003,WHITE BLUFF LN,Larceny,35.8106,-78.7861
10/18/2003,WRENN DR,Aggravated Assault,35.7652,-78.7879
10/19/2003,BENEDETTI CT,Burglary,35.7920,-78.8376
10/19/2003,COCKLESHELL CT,Vandalism,35.7844,-78.8448
10/19/2003,COLLIER PL,Sex Offenses,35.8105,-78.7880
10/19/2003,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
10/19/2003,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
10/19/2003,WALNUT ST,Larceny,35.7620,-78.7490
10/19/2003,WALNUT ST,Larceny,35.7742,-78.7666
10/20/2003,ARBORDALE CT,Larceny,35.7180,-78.8109
10/20/2003,BATHGATE LN,Vandalism,35.8297,-78.7776
10/20/2003,CALTON HILL CT,Vandalism,35.7565,-78.7817
10/20/2003,HAMPTON LEE CT,Burglary,35.8211,-78.7835
10/20/2003,MERRIWOOD DR,Burglary,35.7828,-78.7615
10/20/2003,RUBIN CT,Rape,35.7678,-78.7454
10/20/2003,W CHATHAM ST,Burglary,35.7805,-78.7968
10/20/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/20/2003,WALNUT ST,Larceny,35.7642,-78.7461
10/20/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/21/2003,AFTON MEADOW LN,Burglary,35.7023,-78.7948
10/21/2003,AUTO PARK BLVD,Fraud,35.7406,-78.8135
10/21/2003,AUTO PARK BLVD,Fraud,35.7406,-78.8135
10/21/2003,COLLINGTON DR,Larceny,35.7674,-78.7618
10/21/2003,COLLINGTON DR,Larceny,35.7661,-78.7618
10/21/2003,CROSSROADS BLVD,Larceny,35.7604,-78.7391
10/21/2003,HAMPTON LEE CT,Sex Offenses,35.8216,-78.7816
10/21/2003,HARLON DR,Aggravated Assault,35.7684,-78.7462
10/21/2003,N HARRISON AV,Larceny,35.7888,-78.7838
10/21/2003,ROLAND GLEN RD,Larceny,35.7808,-78.8579
10/21/2003,SE MAYNARD RD,Vandalism,35.7806,-78.7657
10/21/2003,STRASS CT,Vandalism,35.7779,-78.7983
10/21/2003,SW CARY PKWY,Forgery,35.7636,-78.8207
10/21/2003,TWEED CIR,Burglary,35.7403,-78.7918
10/21/2003,WALNUT ST,Larceny,35.7747,-78.7681
10/22/2003,BEXHILL DR,Larceny,35.7129,-78.7974
10/22/2003,CHEVIS DR,Simple Assault,35.7969,-78.7721
10/22/2003,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
10/22/2003,SOCCER PARK DR,Aggravated Assault,35.7864,-78.7532
10/22/2003,ST ANDREWS LN,Burglary,35.7464,-78.7924
10/22/2003,TALLOWAY DR,Vandalism,35.7560,-78.8220
10/22/2003,WALNUT ST,Simple Assault,35.7715,-78.7660
10/22/2003,WHISPERWOOD DR,Fraud,35.7242,-78.7638
10/23/2003,DELMAR RD,Vandalism,35.7645,-78.7628
10/23/2003,DELMAR RD,Simple Assault,35.7645,-78.7628
10/23/2003,E CHATHAM ST,Larceny,35.7907,-78.7575
10/23/2003,KENSINGTON DR,Burglary,35.7838,-78.7620
10/23/2003,KILDAIRE FARM RD,Fraud,35.7628,-78.7824
10/23/2003,OLD APEX RD,Larceny,35.7719,-78.8078
10/23/2003,REEDY CREEK RD,Simple Assault,35.8127,-78.7681
10/23/2003,URBAN DR,Stolen Property,35.7876,-78.7734
10/24/2003,ARBOR WAY,Simple Assault,35.8059,-78.7743
10/24/2003,BUCK JONES RD,Simple Assault,35.7641,-78.7434
10/24/2003,BUCK JONES RD,Vandalism,35.7641,-78.7434
10/24/2003,CHESWICK PL,Rape,35.7659,-78.7872
10/24/2003,HOLLY HILL CT,Motor Vehicle Theft,35.7811,-78.7634
10/24/2003,LONDON PLAIN CT,Simple Assault,35.7675,-78.8295
10/24/2003,N HARRISON AV,Larceny,35.8293,-78.7696
10/24/2003,RIDGE HOLLOW CT,Fraud,35.7832,-78.8172
10/24/2003,SE MAYNARD RD,Disorderly Conduct,35.7888,-78.7644
10/25/2003,CAITBOO AV,Simple Assault,35.7585,-78.7352
10/25/2003,CAITBOO AV,Alcohol Offenses,35.7585,-78.7352
10/25/2003,CROSSROADS BLVD,Larceny,35.7604,-78.7391
10/25/2003,GREY HORSE DR,Alcohol Offenses,35.7923,-78.8228
10/25/2003,HIGH HOUSE RD,Vandalism,35.7847,-78.8194
10/25/2003,NW MAYNARD RD,Larceny,35.7858,-78.8108
10/25/2003,REGENCY PKWY,Sex Offenses,35.7347,-78.7866
10/25/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/25/2003,WALNUT ST,Simple Assault,35.7715,-78.7660
10/26/2003,BUCK JONES RD,Larceny,35.7641,-78.7434
10/26/2003,BURNLEY DR,Simple Assault,35.7554,-78.8208
10/26/2003,CROSSROADS BLVD,Larceny,35.7604,-78.7391
10/26/2003,HIGH HOUSE RD,Fraud,35.7890,-78.8281
10/26/2003,SE CARY PKWY,Drugs,35.7545,-78.7739
10/26/2003,SE CARY PKWY,Drugs,35.7545,-78.7739
10/26/2003,SW MAYNARD RD,Larceny,35.7710,-78.7822
10/26/2003,SYMPHONY CT,Larceny,35.7221,-78.7960
10/26/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/26/2003,WALNUT ST,Simple Assault,35.7664,-78.7574
10/26/2003,WRENN DR,Larceny,35.7640,-78.7902
10/27/2003,BURGWIN WRIGHT WAY,Sex Offenses,35.7702,-78.8534
10/27/2003,CROSSROADS BLVD,Larceny,35.7604,-78.7391
10/27/2003,ELECTRA DR,Vandalism,35.8077,-78.7710
10/27/2003,N HARRISON AV,Larceny,35.7901,-78.7836
10/27/2003,N HARRISON AV,Aggravated Assault,35.7888,-78.7838
10/27/2003,PINEY PLAINS RD,Larceny,35.7574,-78.7494
10/27/2003,REEDY CREEK RD,Simple Assault,35.8127,-78.7681
10/27/2003,STEPHANIE DR,Larceny,35.7691,-78.7451
10/27/2003,TOWERVIEW CT,Larceny,35.8030,-78.8125
10/27/2003,TOWERVIEW CT,Motor Vehicle Theft,35.8030,-78.8125
10/27/2003,W CHATHAM ST,Larceny,35.7745,-78.8023
10/27/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/27/2003,WALNUT ST,Fraud,35.7564,-78.7391
10/27/2003,WALNUT ST,Larceny,35.7578,-78.7411
10/28/2003,ASHVILLE AV,Fraud,35.7402,-78.7833
10/28/2003,BUCK JONES RD,Larceny,35.7670,-78.7393
10/28/2003,GOOSENECK DR,Larceny,35.8138,-78.7867
10/28/2003,HIGHLAND TR,Larceny,35.7639,-78.8113
10/28/2003,SE MAYNARD RD,Vandalism,35.7806,-78.7657
10/28/2003,SEABROOK AV,Vandalism,35.7545,-78.7737
10/28/2003,WALNUT ST,Vandalism,35.7628,-78.7458
10/28/2003,WARD ST,Burglary,35.7890,-78.7733
10/28/2003,WOODCREEK DR,Larceny,35.7702,-78.7432
10/29/2003,BUCK JONES RD,Larceny,35.7670,-78.7393
10/29/2003,CHOPTANK CT,Larceny,35.8116,-78.7861
10/29/2003,CROSSROADS BLVD,Larceny,35.7604,-78.7391
10/29/2003,FELSPAR WAY,Larceny,35.7076,-78.7890
10/29/2003,KILDAIRE FARM RD,Fraud,35.7591,-78.7828
10/29/2003,KILDAIRE FARM RD,Larceny,35.7591,-78.7828
10/29/2003,N HARRISON AV,Burglary,35.8303,-78.7674
10/29/2003,RAMSEY CT,Larceny,35.7694,-78.7438
10/29/2003,RAMSEY CT,Larceny,35.7702,-78.7438
10/29/2003,REEDY CREEK RD,Disorderly Conduct,35.8127,-78.7681
10/29/2003,ROSEDOWN DR,Larceny,35.8022,-78.7767
10/29/2003,TATE ST,Larceny,35.7875,-78.7622
10/30/2003,BUCK JONES RD,Robbery,35.7659,-78.7427
10/30/2003,CAMDEN BRANCH DR,Burglary,35.7370,-78.7502
10/30/2003,DURINGTON PL,Larceny,35.7484,-78.7555
10/30/2003,DURINGTON PL,Larceny,35.7491,-78.7554
10/30/2003,DURINGTON PL,Burglary,35.7498,-78.7559
10/30/2003,DURINGTON PL,Larceny,35.7498,-78.7559
10/30/2003,E CHATHAM ST,Burglary,35.7916,-78.7652
10/30/2003,GATEPOST LN,Larceny,35.7658,-78.8281
10/30/2003,GATEPOST LN,Fraud,35.7658,-78.8281
10/30/2003,GATEPOST LN,Fraud,35.7658,-78.8281
10/30/2003,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
10/30/2003,N MCLEAN CT,Larceny,35.8126,-78.7793
10/30/2003,NC 55 HWY,Burglary,35.8238,-78.8747
10/30/2003,NEW BRITAIN CT,Larceny,35.7768,-78.7986
10/30/2003,PARKTHROUGH ST,Vandalism,35.7855,-78.7844
10/30/2003,POND ST,Simple Assault,35.7685,-78.7880
10/30/2003,SEDGEBROOK DR,Fraud,35.7627,-78.7864
10/30/2003,SEDGEBROOK DR,Larceny,35.7627,-78.7864
10/30/2003,STEEP BANK DR,Larceny,35.7197,-78.7889
10/30/2003,WALNUT ST,Fraud,35.7739,-78.7593
10/30/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/30/2003,WALNUT ST,Larceny,35.7642,-78.7461
10/30/2003,WALNUT ST,Disorderly Conduct,35.7715,-78.7660
10/31/2003,E PARK ST,Vandalism,35.7852,-78.7807
10/31/2003,GRANDE VALLEY CIR,Fraud,35.8047,-78.7879
10/31/2003,GREYMIST LN,Larceny,35.7147,-78.7784
10/31/2003,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
10/31/2003,LOCHVIEW DR,Fraud,35.7301,-78.7671
10/31/2003,NW MAYNARD RD,Larceny,35.8002,-78.7939
10/31/2003,REEDY CREEK RD,Simple Assault,35.8127,-78.7681
10/31/2003,SE MAYNARD RD,Simple Assault,35.7732,-78.7647
10/31/2003,TANGLEWOOD DR,Vandalism,35.7702,-78.7694
10/31/2003,WALNUT ST,Disorderly Conduct,35.7715,-78.7660
11/01/2003,BROWNFIELD CT,Fraud,35.7622,-78.7945
11/01/2003,E CHATHAM ST,Forgery,35.7907,-78.7699
11/01/2003,HOLLY HILL CT,Burglary,35.7812,-78.7638
11/01/2003,HOLT RD,Simple Assault,35.7677,-78.8576
11/01/2003,KEMPWOOD DR,Vandalism,35.8083,-78.7873
11/01/2003,KILDAIRE FARM RD,Forgery,35.7184,-78.7889
11/01/2003,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
11/01/2003,KILDAIRE FARM RD,Fraud,35.7422,-78.7801
11/01/2003,LOCH POINTE DR,Vandalism,35.7362,-78.7710
11/01/2003,LOCH POINTE DR,Larceny,35.7362,-78.7710
11/01/2003,MADISON AV,Drugs,35.7898,-78.7975
11/01/2003,N HARRISON AV,Robbery,35.8306,-78.7682
11/01/2003,NC 55 HWY,Vandalism,35.8006,-78.8722
11/01/2003,OLD APEX RD,Larceny,35.7863,-78.7930
11/02/2003,DOVERSHIRE CT,Fraud,35.7805,-78.8460
11/02/2003,E PARK ST,Larceny,35.7848,-78.7796
11/02/2003,N HARRISON AV,Burglary,35.8197,-78.7682
11/02/2003,NW MAYNARD RD,Larceny,35.7858,-78.8108
11/02/2003,PINEY PLAINS RD,Larceny,35.7574,-78.7494
11/02/2003,WALNUT ST,Larceny,35.7739,-78.7593
11/03/2003,EVANS RD,Simple Assault,35.8022,-78.7935
11/03/2003,FREHOLD CT,Fraud,35.8054,-78.8575
11/03/2003,GOOSENECK DR,Vandalism,35.8138,-78.7859
11/03/2003,N HARRISON AV,Larceny,35.8043,-78.7825
11/03/2003,N HARRISON AV,Burglary,35.8043,-78.7825
11/03/2003,SE MAYNARD RD,Vandalism,35.7806,-78.7657
11/03/2003,TURNER CREEK RD,Larceny,35.7722,-78.8747
11/03/2003,WALNUT ST,Larceny,35.7528,-78.7442
11/04/2003,BROOKS PARK LN,Larceny,35.7955,-78.8995
11/04/2003,BUCK JONES RD,Larceny,35.7670,-78.7393
11/04/2003,HEMPSTEAD CT,Larceny,35.8217,-78.7820
11/04/2003,HIDDEN SPRINGS RD,Rape,35.8117,-78.7836
11/04/2003,LAKELEAF CT,Fraud,35.7055,-78.7888
11/04/2003,NC 55 HWY,Larceny,35.7845,-78.8720
11/04/2003,WALNUT ST,Larceny,35.7642,-78.7461
11/05/2003,BOURKE PL,Fraud,35.7541,-78.7938
11/05/2003,CARPENTER UPCHURCH RD,Simple Assault,35.8054,-78.8667
11/05/2003,CROSSROADS BLVD,Larceny,35.7604,-78.7391
11/05/2003,E PARK ST,Vandalism,35.7853,-78.7756
11/05/2003,GATEHOUSE DR,Larceny,35.7624,-78.8076
11/05/2003,GATEHOUSE DR,Larceny,35.7624,-78.8076
11/05/2003,GLENBUCKLEY RD,Larceny,35.7533,-78.8138
11/05/2003,HAMPSHIRE CT,Larceny,35.7813,-78.7602
11/05/2003,KILDAIRE FARM RD,Forgery,35.7738,-78.7820
11/05/2003,NEW WAVERLY PL,Larceny,35.7385,-78.7775
11/05/2003,RIBBON LN,Fraud,35.7405,-78.7541
11/05/2003,WALNUT ST,Larceny,35.7528,-78.7442
11/05/2003,WALNUT ST,Larceny,35.7739,-78.7593
11/05/2003,WALNUT ST,Larceny,35.7739,-78.7593
11/05/2003,WALNUT ST,Stolen Property,35.7739,-78.7593
11/06/2003,AMESBURY LN,Larceny,35.7531,-78.7838
11/06/2003,CASS CT,Motor Vehicle Theft,35.7703,-78.7455
11/06/2003,CHESWICK PL,Simple Assault,35.7668,-78.7871
11/06/2003,CROSSROADS BLVD,Larceny,35.7618,-78.7424
11/06/2003,ETON HALL LN,Larceny,35.8220,-78.8584
11/06/2003,FOXCREST CT,Larceny,35.7777,-78.8421
11/06/2003,MIDDLE CREEK PARK AV,Simple Assault,35.6668,-78.7607
11/06/2003,OLDE WEATHERSTONE WAY,Disorderly Conduct,35.7925,-78.8106
11/06/2003,OLDE WEATHERSTONE WAY,Simple Assault,35.7925,-78.8106
11/06/2003,PEBBLE CREEK DR,Larceny,35.7610,-78.7932
11/06/2003,PINEY PLAINS RD,Larceny,35.7589,-78.7443
11/06/2003,RIDGECREST RD,Motor Vehicle Theft,35.7837,-78.7914
11/06/2003,SEABROOK AV,Vandalism,35.7606,-78.7640
11/06/2003,SEDGMAN CT,Burglary,35.7491,-78.7781
11/06/2003,WALNUT ST,Fraud,35.7577,-78.7425
11/06/2003,WESTPORT DR,Larceny,35.7517,-78.7803
11/07/2003,BROOKS PARK LN,Vandalism,35.7955,-78.8995
11/07/2003,BUCK JONES RD,Larceny,35.7659,-78.7406
11/07/2003,FARM BROOK DR,Simple Assault,35.7006,-78.7978
11/07/2003,KILDAIRE FARM RD,Larceny,35.7385,-78.7809
11/07/2003,KILDAIRE FARM RD,Larceny,35.7602,-78.7820
11/07/2003,LEXINGTON CT,Vandalism,35.7823,-78.7619
11/07/2003,OLD DOCK TR,Larceny,35.7714,-78.8553
11/07/2003,TATE ST,Larceny,35.7875,-78.7622
11/07/2003,VILLAGE GREENWAY,Vandalism,35.7798,-78.7623
11/07/2003,WALNUT ST,Embezzlement,35.7591,-78.7435
11/07/2003,WALNUT ST,Larceny,35.7739,-78.7593
11/07/2003,WHITEMARK LN,Simple Assault,35.7553,-78.7761
11/07/2003,WHITEMARK LN,Simple Assault,35.7553,-78.7761
11/08/2003,BUCKDEN PL,Vandalism,35.7318,-78.7505
11/08/2003,IVY LN,Burglary,35.7718,-78.7574
11/08/2003,KILDAIRE FARM RD,Larceny,35.7355,-78.7807
11/08/2003,KILDAIRE FARM RD,Larceny,35.7602,-78.7820
11/08/2003,KITTY HAWK DR,Larceny,35.8837,-78.8047
11/08/2003,N HARRISON AV,Larceny,35.8015,-78.7845
11/08/2003,WALNUT ST,Robbery,35.7566,-78.7409
11/08/2003,WALNUT ST,Fraud,35.7642,-78.7461
11/08/2003,WALNUT ST,Aggravated Assault,35.7566,-78.7409
11/08/2003,WALNUT ST,Larceny,35.7739,-78.7593
11/08/2003,WALNUT ST,Larceny,35.7739,-78.7593
11/08/2003,WALNUT ST,Fraud,35.7739,-78.7593
11/09/2003,AERIAL CENTER PKWY,Simple Assault,35.8585,-78.8164
11/09/2003,ARVO LN,Burglary,35.7671,-78.8252
11/09/2003,BARGATE DR,Motor Vehicle Theft,35.7658,-78.7901
11/09/2003,CHRISTOFLE LN,Vandalism,35.7454,-78.8081
11/09/2003,COLONADES WAY,Fraud,35.7385,-78.7775
11/09/2003,E CAMDEN FOREST DR,Vandalism,35.7368,-78.7483
11/09/2003,E PARK ST,Vandalism,35.7848,-78.7796
11/09/2003,FARM BROOK DR,Aggravated Assault,35.7006,-78.7978
11/09/2003,HIGH HOUSE RD,Larceny,35.7887,-78.8269
11/09/2003,KILDAIRE FARM RD,Larceny,35.7724,-78.7832
11/09/2003,N ACADEMY ST,Simple Assault,35.7895,-78.7795
11/09/2003,N ACADEMY ST,Simple Assault,35.7895,-78.7795
11/09/2003,N ACADEMY ST,Fraud,35.7895,-78.7795
11/09/2003,N HARRISON AV,Weapons,35.7888,-78.7838
11/09/2003,N HARRISON AV,Drugs,35.7888,-78.7838
11/09/2003,NEW RAIL DR,Burglary,35.8104,-78.7994
11/09/2003,NOTTINGHAM DR,Burglary,35.7669,-78.7511
11/09/2003,REED ST,Larceny,35.7902,-78.7629
11/09/2003,SOCCER PARK DR,Simple Assault,35.7864,-78.7532
11/09/2003,TOWERVIEW CT,Fraud,35.7995,-78.8099
11/09/2003,WALNUT ST,Larceny,35.7739,-78.7593
11/09/2003,WALNUT ST,Motor Vehicle Theft,35.7639,-78.7473
11/09/2003,WINDFALL CT,Vandalism,35.7328,-78.7525
11/09/2003,WOODWAY BLUFF CIR,Fraud,35.8195,-78.8011
11/10/2003,CORAL VINE TER,Fraud,35.7318,-78.7796
11/10/2003,CROSSROADS BLVD,Larceny,35.7604,-78.7391
11/10/2003,KILDAIRE FARM RD,Forgery,35.7059,-78.7956
11/10/2003,KITTY HAWK DR,Vandalism,35.8836,-78.8038
11/10/2003,KRONOS LN,Vandalism,35.7671,-78.8211
11/10/2003,NC 55 HWY,Larceny,35.7845,-78.8720
11/10/2003,SEABROOK AV,Vandalism,35.7545,-78.7737
11/10/2003,SW MAYNARD RD,Robbery,35.7710,-78.7822
11/10/2003,W CHATHAM ST,Larceny,35.7740,-78.8033
11/11/2003,ASKHAM DR,Simple Assault,35.7734,-78.7527
11/11/2003,CRICKENTREE DR,Vandalism,35.7184,-78.7828
11/11/2003,E CEDAR ST,Larceny,35.7886,-78.7772
11/11/2003,GATEPOST LN,Fraud,35.7658,-78.8281
11/11/2003,HIGHLANDS LAKE DR,Vandalism,35.7207,-78.7833
11/11/2003,HOLLY HILL CT,Motor Vehicle Theft,35.7811,-78.7634
11/11/2003,KILDAIRE FARM RD,Simple Assault,35.7385,-78.7809
11/11/2003,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
11/11/2003,KIRKFIELD DR,Simple Assault,35.7490,-78.7590
11/11/2003,LOCHVIEW DR,Vandalism,35.7283,-78.7673
11/11/2003,LOUIS STEPHENS DR,Fraud,35.8028,-78.8599
11/11/2003,MACKENAN DR,Fraud,35.7400,-78.8106
11/11/2003,N HARRISON AV,Burglary,35.7882,-78.7840
11/11/2003,SW CARY PKWY,Larceny,35.7636,-78.8207
11/11/2003,UPCHURCH FARM LN,Vandalism,35.7811,-78.8560
11/11/2003,WALNUT ST,Larceny,35.7739,-78.7593
11/12/2003,ANDERSON CT,Motor Vehicle Theft,35.7684,-78.7447
11/12/2003,CAROLYN CT,Larceny,35.7771,-78.7743
11/12/2003,CASTALIA DR,Vandalism,35.7854,-78.8190
11/12/2003,CASTALIA DR,Burglary,35.7854,-78.8190
11/12/2003,DAVIS DR,Weapons,35.7788,-78.8505
11/12/2003,DAVIS DR,Vandalism,35.7788,-78.8505
11/12/2003,DAVIS DR,Disorderly Conduct,35.7788,-78.8505
11/12/2003,REGENCY PKWY,Simple Assault,35.7294,-78.7995
11/12/2003,S ACADEMY ST,Burglary,35.7843,-78.7819
11/13/2003,CARPENTER TOWN LN,Larceny,35.8211,-78.8539
11/13/2003,ELLYNN DR,Motor Vehicle Theft,35.7696,-78.7699
11/13/2003,HOLTZ LN,Larceny,35.7807,-78.7690
11/13/2003,KILDAIRE FARM RD,Simple Assault,35.7400,-78.7815
11/13/2003,KILDAIRE FARM RD,Fraud,35.7355,-78.7807
11/13/2003,PARKBOW CT,Larceny,35.7792,-78.8661
11/13/2003,RAMSEY CT,Vandalism,35.7694,-78.7438
11/13/2003,RANDOLPH CT,Larceny,35.7819,-78.7623
11/13/2003,RUNNING CREEK RD,Burglary,35.7151,-78.7872
11/13/2003,SE MAYNARD RD,Larceny,35.7852,-78.7635
11/14/2003,BRAELANDS DR,Fraud,35.7164,-78.7629
11/14/2003,BUCK JONES RD,Sex Offenses,35.7683,-78.7407
11/14/2003,E DYNASTY DR,Vandalism,35.8079,-78.7752
11/14/2003,KILDAIRE FARM RD,Motor Vehicle Theft,35.7355,-78.7807
