PERMIT_TYPE,APP_YR,APP_NUM,ISSUEDATE,STATUSDATE,STATUS,ADDRESS,Lon,Lat
BR14,9,3746,07/29/2009,07/28/2009,PERMIT PRINTED,829 CARPENTER GLENN DR,35.824772748,-78.89839976
BR14,9,3750,07/29/2009,07/28/2009,PERMIT PRINTED,837 CARPENTER GLENN DR,35.824529748,-78.89839298
BR14,9,3748,07/29/2009,07/28/2009,PERMIT PRINTED,833 CARPENTER GLENN DR,35.824657375,-78.8983946
BR11,9,1673,07/29/2009,07/29/2009,PERMIT PRINTED,701 PIERMONT DR,35.799529029,-78.88584095
BR11,9,3793,07/30/2009,07/28/2009,PERMIT PRINTED,1421 LILY CREEK DR,35.700523086,-78.79031754
BR11,9,3389,07/31/2009,06/29/2009,PERMIT PRINTED,804 MAGALLOWAY DR,35.815996041,-78.8892393
BR14,9,3790,07/31/2009,07/20/2009,PERMIT PRINTED,101 LANGFORD VALLEY WAY,35.813505673,-78.80715774
BR14,9,3791,07/31/2009,07/20/2009,PERMIT PRINTED,109 LANGFORD VALLEY WAY,35.81372958,-78.80739799
BR14,9,3788,07/31/2009,07/20/2009,PERMIT PRINTED,105 LANGFORD VALLEY WAY,35.813618346,-78.80727698
BR14,9,3789,07/31/2009,07/20/2009,PERMIT PRINTED,107 LANGFORD VALLEY WAY,35.813671795,-78.80733439
BR14,9,3792,07/31/2009,07/28/2009,PERMIT PRINTED,103 LANGFORD VALLEY WAY,35.813564175,-78.80721868
BR14,10,370,07/31/2009,07/28/2009,PERMIT PRINTED,1912 WHIRLAWAY CT,35.824116009,-78.91664004
BR14,10,371,07/31/2009,07/28/2009,PERMIT PRINTED,1914 WHIRLAWAY CT,35.824051852,-78.9166649
BR14,10,373,07/31/2009,07/28/2009,PERMIT PRINTED,1918 WHIRLAWAY CT,35.823927143,-78.91671372
BR14,10,372,07/31/2009,07/29/2009,PERMIT PRINTED,1916 WHIRLAWAY CT,35.823994904,-78.91668709
BR11,10,69,07/31/2009,07/29/2009,PERMIT PRINTED,3004 AUSTIN POND DR,35.803181053,-78.90409089
BR11,9,2814,08/03/2009,06/18/2009,PERMIT PRINTED,520 SANDY WHISPERS PL,35.848649232,-78.9042238
BR11,9,3093,08/03/2009,06/19/2009,PERMIT PRINTED,237 CLEAR RIVER PL,35.846737422,-78.90755067
BR11,9,3089,08/03/2009,06/19/2009,PERMIT PRINTED,524 SANDY WHISPERS PL,35.848858305,-78.90418547
BR11,9,3345,08/03/2009,06/29/2009,PERMIT PRINTED,1112 PUEBLO RIDGE PL,35.84549484,-78.89996603
BR11,10,127,08/03/2009,07/28/2009,PERMIT PRINTED,932 RIVER SONG PL,35.848374495,-78.90605385
BR11,10,149,08/03/2009,07/28/2009,PERMIT PRINTED,509 STONECROFT LN,35.845529502,-78.90361023
BR11,10,124,08/03/2009,07/29/2009,PERMIT PRINTED,314 WINDY PEAK LP,35.84382119,-78.90904355
BR11,10,291,08/03/2009,07/31/2009,PERMIT PRINTED,306 WINDY PEAK LP,35.844306369,-78.90892877
BR11,10,147,08/03/2009,07/31/2009,PERMIT PRINTED,308 WINDY PEAK LP,35.84416363,-78.90896789
BR11,9,552,08/04/2009,02/04/2009,PERMIT PRINTED,5006 CHURCHILL FALLS PL,35.691713521,-78.77029566
BR11,10,452,08/04/2009,07/31/2009,PERMIT PRINTED,232 ELVERSON PL,35.8393308,-78.91546607
BR11,10,449,08/04/2009,07/31/2009,PERMIT PRINTED,224 ELVERSON PL,35.839058257,-78.91548495
BR11,10,448,08/04/2009,07/31/2009,PERMIT PRINTED,212 ELVERSON PL,35.838629968,-78.91550488
BR11,10,451,08/04/2009,07/31/2009,PERMIT PRINTED,228 ELVERSON PL,35.839183707,-78.91546711
BR11,10,454,08/04/2009,07/31/2009,PERMIT PRINTED,248 ELVERSON PL,35.839883913,-78.91556556
BR11,10,398,08/04/2009,08/01/2009,PERMIT PRINTED,320 WINDY PEAK LP,35.84341459,-78.90913877
BR11,10,402,08/04/2009,08/01/2009,PERMIT PRINTED,209 WINDY PEAK LP,35.844367984,-78.90840177
BR11,10,254,08/04/2009,08/01/2009,PERMIT PRINTED,109 RAPPORT DR,35.778308342,-78.87780003
BR11,10,255,08/04/2009,08/01/2009,PERMIT PRINTED,104 CALM CT,35.779316542,-78.87652252
BR11,10,76,08/04/2009,08/01/2009,PERMIT PRINTED,5205 AUDREYSTONE DR,35.698268171,-78.79236806
BR11,10,78,08/04/2009,08/01/2009,PERMIT PRINTED,3011 BEAR OAK LN,35.831206463,-78.90621724
BR11,10,362,08/04/2009,08/01/2009,PERMIT PRINTED,5204 AUDREYSTONE DR,35.697779414,-78.79244799
BR11,10,189,08/04/2009,08/01/2009,PERMIT PRINTED,2109 WINTERBORNE DR,35.805405717,-78.90434937
BR11,10,358,08/04/2009,08/01/2009,PERMIT PRINTED,540 MESQUITE RIDGE PL,35.847024335,-78.90103927
BR11,10,357,08/04/2009,08/01/2009,PERMIT PRINTED,541 MESQUITE RIDGE PL,35.846763706,-78.90152137
BR11,10,404,08/04/2009,08/01/2009,PERMIT PRINTED,419 WINDY PEAK LP,35.843601503,-78.90743647
BR11,10,356,08/04/2009,08/01/2009,PERMIT PRINTED,113 BRAVE RIVER CT,35.847591659,-78.90633993
BR14,10,594,08/04/2009,08/01/2009,PERMIT PRINTED,507 PANORAMA PARK PL,35.844003611,-78.90525216
BR14,10,591,08/04/2009,08/01/2009,PERMIT PRINTED,509 PANORAMA PARK PL,35.844070656,-78.90523525
BR14,10,593,08/04/2009,08/01/2009,PERMIT PRINTED,505 PANORAMA PARK PL,35.843937999,-78.90525666
BR14,10,595,08/04/2009,08/01/2009,PERMIT PRINTED,503 PANORAMA PARK PL,35.843866627,-78.90527092
BR11,9,3958,08/05/2009,07/20/2009,PERMIT PRINTED,121 DUMBLEDORE CT,35.809493291,-78.92136088
BR11,9,3961,08/05/2009,07/21/2009,PERMIT PRINTED,602 IVYSHAW RD,35.806533375,-78.92027942
BR11,10,113,08/05/2009,07/28/2009,PERMIT PRINTED,3016 SENTINEL FERRY LN,35.808085695,-78.92233684
BR11,10,393,08/05/2009,07/31/2009,PERMIT PRINTED,437 FIELD GLOW LN,35.664102253,-78.7540093
BR11,10,325,08/05/2009,08/01/2009,PERMIT PRINTED,308 BRIDLE BOAST RD,35.803576618,-78.92073375
BR11,10,405,08/05/2009,08/01/2009,PERMIT PRINTED,712 WELLBROOK STATION RD,35.807881565,-78.91676831
BR11,10,510,08/05/2009,08/04/2009,PERMIT PRINTED,416 WAPNER CT,35.837552941,-78.91582125
BR11,10,516,08/05/2009,08/04/2009,PERMIT PRINTED,511 ALLIANCE CIR,35.776680429,-78.8780476
BR11,10,512,08/05/2009,08/04/2009,PERMIT PRINTED,425 WAPNER CT,35.837445964,-78.91648904
BR11,10,544,08/05/2009,08/04/2009,PERMIT PRINTED,521 CLARENBRIDGE DR,35.837158913,-78.91744037
BR11,10,515,08/05/2009,08/04/2009,PERMIT PRINTED,202 ALLIANCE CIR,35.776497282,-78.87661885
BR11,10,513,08/05/2009,08/04/2009,PERMIT PRINTED,436 WAPNER CT,35.837986411,-78.91599613
BR11,10,514,08/05/2009,08/04/2009,PERMIT PRINTED,424 WAPNER CT,35.837672716,-78.91593979
BR11,10,165,08/06/2009,07/28/2009,PERMIT PRINTED,213 SEYMOUR PL,35.828359612,-78.84243442
BR11,10,483,08/06/2009,07/31/2009,PERMIT PRINTED,3308 MT PISGAH WAY,35.770977284,-78.89150848
BR11,10,434,08/06/2009,08/01/2009,PERMIT PRINTED,604 PIPER STREAM CIR,35.828778023,-78.84258944
BR11,10,166,08/06/2009,08/01/2009,PERMIT PRINTED,305 LIME CREEK CT,35.82961686,-78.84390886
BR11,10,168,08/06/2009,08/01/2009,PERMIT PRINTED,602 PIPER STREAM CIR,35.828663528,-78.84270742
BR11,10,253,08/07/2009,08/04/2009,PERMIT PRINTED,893 VANDALIA DR,35.825082402,-78.89621515
BR11,10,548,08/07/2009,08/05/2009,PERMIT PRINTED,533 TOMKINS LP,35.841975089,-78.91268884
BR11,10,653,08/07/2009,08/06/2009,PERMIT PRINTED,319 ORBISON DR,35.841530681,-78.91438073
BR11,10,401,08/10/2009,08/01/2009,PERMIT PRINTED,405 WINDY PEAK LP,35.843758802,-78.90853884
BR11,10,397,08/10/2009,08/26/2009,PERMIT PRINTED,309 WINDY PEAK LP,35.844071674,-78.90845524
BR11,10,586,08/10/2009,08/06/2009,PERMIT PRINTED,5213 ROSWELLCREST CT,35.657042932,-78.76428779
BR11,10,569,08/10/2009,08/06/2009,PERMIT PRINTED,7320 BEDFORD RIDGE DR,35.65727314,-78.76662499
BR11,10,568,08/10/2009,08/06/2009,PERMIT PRINTED,7324 BEDFORD RIDGE DR,35.657143981,-78.76658118
BR11,10,634,08/10/2009,08/06/2009,PERMIT PRINTED,1025 DAYBREAK BLUFF DR,35.847434074,-78.90216174
BR11,10,540,08/10/2009,08/06/2009,PERMIT PRINTED,428 FIELD GLOW LN,35.664636968,-78.7534881
BR11,10,596,08/10/2009,08/07/2009,PERMIT PRINTED,322 WINDY PEAK LP,35.843333814,-78.90911406
BR11,10,511,08/10/2009,08/07/2009,PERMIT PRINTED,433 WAPNER CT,35.837702764,-78.91664551
BR14,10,723,08/11/2009,08/04/2009,PERMIT PRINTED,416 LONGCHAMP LN,35.826330929,-78.91537519
BR14,10,724,08/11/2009,08/04/2009,PERMIT PRINTED,414 LONGCHAMP LN,35.826307073,-78.91528667
BR14,10,702,08/11/2009,08/04/2009,PERMIT PRINTED,408 LONGCHAMP LN,35.826252846,-78.91507335
BR14,10,698,08/11/2009,08/04/2009,PERMIT PRINTED,404 LONGCHAMP LN,35.826231878,-78.91499192
BR14,10,690,08/11/2009,08/04/2009,PERMIT PRINTED,338 LONGCHAMP LN,35.826039566,-78.9142599
BR14,10,691,08/11/2009,08/04/2009,PERMIT PRINTED,340 LONGCHAMP LN,35.82606631,-78.91435284
BR14,10,706,08/11/2009,08/04/2009,PERMIT PRINTED,412 LONGCHAMP LN,35.826288997,-78.91521498
BR14,10,703,08/11/2009,08/04/2009,PERMIT PRINTED,410 LONGCHAMP LN,35.826270921,-78.91514416
BR14,10,694,08/11/2009,08/05/2009,PERMIT PRINTED,344 LONGCHAMP LN,35.826104625,-78.91449446
BR14,10,695,08/11/2009,08/05/2009,PERMIT PRINTED,346 LONGCHAMP LN,35.826122701,-78.91456528
BR14,10,696,08/11/2009,08/06/2009,PERMIT PRINTED,348 LONGCHAMP LN,35.826142948,-78.9146476
BR14,10,692,08/11/2009,08/06/2009,PERMIT PRINTED,342 LONGCHAMP LN,35.826086549,-78.91442365
BR11,9,144,08/11/2009,08/11/2009,PERMIT PRINTED,2023 GIOVANNI CT,35.72522391,-78.79945457
BR11,9,3880,08/12/2009,07/16/2009,PERMIT PRINTED,1005 GALANT FOX CT,35.662469473,-78.74930465
BR14,10,158,08/12/2009,08/12/2009,PERMIT PRINTED,240 LIFESON WAY,35.839985922,-78.91297436
BR14,10,307,08/13/2009,07/27/2009,PERMIT PRINTED,722 GRACE HODGE DR,35.814695556,-78.8698414
BR14,10,300,08/13/2009,07/27/2009,PERMIT PRINTED,708 GRACE HODGE DR,35.814715741,-78.86916414
BR14,10,306,08/13/2009,07/27/2009,PERMIT PRINTED,720 GRACE HODGE DR,35.814699061,-78.86974756
BR14,10,308,08/13/2009,07/27/2009,PERMIT PRINTED,724 GRACE HODGE DR,35.814692792,-78.86995472
BR14,10,303,08/13/2009,07/27/2009,PERMIT PRINTED,714 GRACE HODGE DR,35.814708131,-78.86946426
BR14,10,302,08/13/2009,07/27/2009,PERMIT PRINTED,712 GRACE HODGE DR,35.814710914,-78.86936953
BR14,10,305,08/13/2009,07/27/2009,PERMIT PRINTED,718 GRACE HODGE DR,35.814701843,-78.86965283
BR14,10,301,08/13/2009,07/27/2009,PERMIT PRINTED,710 GRACE HODGE DR,35.814713697,-78.86927569
BR14,10,304,08/13/2009,07/28/2009,PERMIT PRINTED,716 GRACE HODGE DR,35.814704627,-78.86955899
BR14,10,418,08/13/2009,08/01/2009,PERMIT PRINTED,258 LANGFORD VALLEY WAY,35.814053673,-78.80991047
BR14,10,415,08/13/2009,08/01/2009,PERMIT PRINTED,256 LANGFORD VALLEY WAY,35.814124405,-78.80995457
BR14,10,417,08/13/2009,08/01/2009,PERMIT PRINTED,254 LANGFORD VALLEY WAY,35.814195092,-78.80996945
BR14,10,416,08/13/2009,08/01/2009,PERMIT PRINTED,260 LANGFORD VALLEY WAY,35.813986543,-78.80986459
BR11,10,615,08/13/2009,08/06/2009,PERMIT PRINTED,2145 ROYAL BERRY CT,35.756641602,-78.82759552
BR11,10,584,08/13/2009,08/10/2009,PERMIT PRINTED,1025 AUSTIN POND DR,35.80260355,-78.90791269
BR11,10,771,08/13/2009,08/12/2009,PERMIT PRINTED,204 ALLIANCE CIR,35.776769835,-78.87660958
BR11,10,777,08/13/2009,08/12/2009,PERMIT PRINTED,113 RAPPORT DR,35.77785905,-78.87773081
BR11,10,126,08/14/2009,08/01/2009,PERMIT PRINTED,613 RYE RIDGE RD,35.839721645,-78.90202762
BR11,10,611,08/14/2009,08/07/2009,PERMIT PRINTED,608 RYE RIDGE RD,35.839183389,-78.90248609
BR14,10,732,08/14/2009,08/10/2009,PERMIT PRINTED,1735 WHIRLAWAY CT,35.825571794,-78.91556634
BR14,10,729,08/14/2009,08/10/2009,PERMIT PRINTED,1731 WHIRLAWAY CT,35.825706616,-78.91554407
BR14,10,733,08/14/2009,08/10/2009,PERMIT PRINTED,1737 WHIRLAWAY CT,35.825505461,-78.91557172
BR14,10,730,08/14/2009,08/10/2009,PERMIT PRINTED,1733 WHIRLAWAY CT,35.825631639,-78.91556185
BR14,10,726,08/14/2009,08/10/2009,PERMIT PRINTED,1738 WHIRLAWAY CT,35.825559129,-78.91601967
BR14,10,725,08/14/2009,08/10/2009,PERMIT PRINTED,1736 WHIRLAWAY CT,35.825634835,-78.91601428
BR14,10,727,08/14/2009,08/10/2009,PERMIT PRINTED,1740 WHIRLAWAY CT,35.825495679,-78.91602328
BR14,10,728,08/14/2009,08/11/2009,PERMIT PRINTED,1742 WHIRLAWAY CT,35.825427902,-78.91602689
BR11,10,776,08/14/2009,08/13/2009,PERMIT PRINTED,249 ELVERSON PL,35.839913593,-78.91573467
BR11,10,767,08/14/2009,08/13/2009,PERMIT PRINTED,405 ALLIANCE CIR,35.778662148,-78.87828441
BR11,10,773,08/14/2009,08/13/2009,PERMIT PRINTED,216 ELVERSON PL,35.838771289,-78.91549765
BR11,10,775,08/14/2009,08/13/2009,PERMIT PRINTED,236 ELVERSON PL,35.839465626,-78.91545176
BR11,10,772,08/14/2009,08/13/2009,PERMIT PRINTED,100 CALM CT,35.778861216,-78.87690371
BR11,10,528,08/17/2009,08/05/2009,PERMIT PRINTED,505 CROOKED PINE DR,35.803584291,-78.92144806
BR11,9,3284,08/18/2009,06/19/2009,PERMIT PRINTED,54 WINDING PINE TRL,35.854545009,-78.90036225
BR11,9,3919,08/18/2009,07/13/2009,PERMIT PRINTED,4129 ENFIELD RIDGE DR,35.800098658,-78.8748206
BR14,10,930,08/20/2009,08/17/2009,PERMIT PRINTED,210 DOVE COTTAGE LN,35.827921347,-78.89640895
BR14,10,929,08/20/2009,08/17/2009,PERMIT PRINTED,208 DOVE COTTAGE LN,35.827878828,-78.89643645
BR14,10,927,08/20/2009,08/17/2009,PERMIT PRINTED,204 DOVE COTTAGE LN,35.827794512,-78.89649145
BR14,10,931,08/20/2009,08/17/2009,PERMIT PRINTED,212 DOVE COTTAGE LN,35.827963864,-78.89637967
BR11,10,860,08/20/2009,08/19/2009,PERMIT PRINTED,306 ALLIANCE CIR,35.777774219,-78.87655319
BR11,10,948,08/20/2009,08/19/2009,PERMIT PRINTED,106 ALLIANCE CIR,35.775673136,-78.87664842
BR11,10,946,08/20/2009,08/19/2009,PERMIT PRINTED,108 ALLIANCE CIR,35.775947851,-78.87663827
BR14,10,921,08/20/2009,08/19/2009,PERMIT PRINTED,202 DOVE COTTAGE LN,35.827751993,-78.89651895
BR14,10,928,08/20/2009,08/19/2009,PERMIT PRINTED,206 DOVE COTTAGE LN,35.827837031,-78.89646395
BR11,10,179,08/21/2009,07/28/2009,PERMIT PRINTED,4012 ENFIELD RIDGE DR,35.802307519,-78.87367536
BR11,10,735,08/21/2009,08/17/2009,PERMIT PRINTED,540 SANDY WHISPERS PL,35.849451281,-78.90362061
BR11,10,747,08/21/2009,08/17/2009,PERMIT PRINTED,5208 ROSWELLCREST CT,35.657565926,-78.76402032
BR14,10,880,08/21/2009,08/19/2009,PERMIT PRINTED,429 FIELD GLOW LN,35.664148063,-78.75348517
BR11,10,898,08/21/2009,08/19/2009,PERMIT PRINTED,317 ORBISON DR,35.841412436,-78.91438971
BR11,10,897,08/21/2009,08/19/2009,PERMIT PRINTED,208 ELVERSON PL,35.838495134,-78.91550768
BR11,10,824,08/21/2009,08/19/2009,PERMIT PRINTED,2008 AUSTIN POND DR,35.803022415,-78.90500454
BR14,10,1321,08/21/2009,09/01/2009,PERMIT REVOKED,2011 GIOVANNI CT,35.723040625,-78.79822731
BR11,9,619,08/24/2009,06/18/2009,PERMIT PRINTED,241 CLEAR RIVER PL,35.847049624,-78.90753525
BR11,9,3469,08/24/2009,07/27/2009,PERMIT PRINTED,103 MAGNOLIA SONG CT,35.822498688,-78.86640607
BR11,10,654,08/24/2009,08/10/2009,PERMIT PRINTED,6017 MENTMORE PL,35.796245443,-78.91721131
BR14,10,714,08/24/2009,08/10/2009,PERMIT PRINTED,721 GRACE HODGE DR,35.815103527,-78.8697053
BR14,10,720,08/24/2009,08/10/2009,PERMIT PRINTED,733 GRACE HODGE DR,35.815083971,-78.87029934
BR14,10,719,08/24/2009,08/10/2009,PERMIT PRINTED,731 GRACE HODGE DR,35.815087463,-78.87019311
BR14,10,718,08/24/2009,08/10/2009,PERMIT PRINTED,729 GRACE HODGE DR,35.815090247,-78.87009838
BR14,10,717,08/24/2009,08/10/2009,PERMIT PRINTED,727 GRACE HODGE DR,35.815093752,-78.87000453
BR14,10,716,08/24/2009,08/10/2009,PERMIT PRINTED,725 GRACE HODGE DR,35.815096535,-78.86990981
BR14,10,715,08/24/2009,08/10/2009,PERMIT PRINTED,723 GRACE HODGE DR,35.815100039,-78.86981508
BR11,10,795,08/24/2009,08/13/2009,PERMIT PRINTED,3121 SENTINEL FERRY LN,35.80975851,-78.92005405
BR11,10,803,08/24/2009,08/19/2009,PERMIT PRINTED,2161 ROYAL BERRY CT,35.756760827,-78.82828174
BR11,10,810,08/24/2009,08/20/2009,PERMIT PRINTED,5253 GREYMOSS LN,35.656256722,-78.76566663
BR11,10,943,08/24/2009,08/20/2009,PERMIT PRINTED,7332 BEDFORD RIDGE DR,35.656860385,-78.76647332
BR11,9,3205,08/25/2009,06/26/2009,PERMIT PRINTED,7025 COPPERLEAF PL,35.793296851,-78.91800909
BR14,10,1105,08/25/2009,08/24/2009,PERMIT PRINTED,249 LIFESON WAY,35.840432106,-78.91277197
BR14,10,1106,08/25/2009,08/24/2009,PERMIT PRINTED,132 SABISTON CT,35.839043654,-78.91317285
BR14,10,1171,08/25/2009,08/24/2009,PERMIT PRINTED,120 SABISTON CT,35.83929906,-78.9133913
BR14,10,1107,08/25/2009,08/24/2009,PERMIT PRINTED,128 SABISTON CT,35.839129511,-78.91324625
BR14,10,901,08/25/2009,08/24/2009,PERMIT PRINTED,112 SABISTON CT,35.839471495,-78.913539
BR14,10,1108,08/25/2009,08/24/2009,PERMIT PRINTED,124 SABISTON CT,35.839213203,-78.91331789
BR14,10,920,08/25/2009,08/24/2009,PERMIT PRINTED,117 SABISTON CT,35.839644913,-78.91303937
BR14,10,1104,08/25/2009,08/24/2009,PERMIT PRINTED,245 LIFESON WAY,35.840416335,-78.9129004
BR14,10,900,08/25/2009,08/24/2009,PERMIT PRINTED,116 SABISTON CT,35.839384917,-78.91346471
BR14,10,902,08/25/2009,08/24/2009,PERMIT PRINTED,113 SABISTON CT,35.839733653,-78.91311189
BR14,10,960,08/25/2009,08/24/2009,PERMIT PRINTED,136 SABISTON CT,35.838956353,-78.91309767
BR14,10,959,08/25/2009,08/24/2009,PERMIT PRINTED,140 SABISTON CT,35.838868334,-78.91302604
BR11,10,979,08/25/2009,08/24/2009,PERMIT PRINTED,403 ALLIANCE CIR,35.778659466,-78.87776676
BR11,10,899,08/26/2009,08/24/2009,PERMIT PRINTED,323 ORBISON DR,35.8417412,-78.91434243
BR11,10,1019,08/26/2009,08/24/2009,PERMIT PRINTED,444 SANDY WHISPERS PL,35.84706015,-78.90435587
BR11,10,1013,08/26/2009,08/25/2009,PERMIT PRINTED,536 SANDY WHISPERS PL,35.849252499,-78.90390868
BR11,10,1017,08/26/2009,08/25/2009,PERMIT PRINTED,432 SANDY WHISPERS PL,35.846401045,-78.90426898
BR11,10,947,08/26/2009,08/25/2009,PERMIT PRINTED,432 WAPNER CT,35.837817669,-78.91597151
BR11,10,1074,08/28/2009,08/26/2009,PERMIT PRINTED,413 WAPNER CT,35.837150069,-78.91610415
BR11,10,970,08/28/2009,08/26/2009,PERMIT PRINTED,437 WAPNER CT,35.837856402,-78.91672505
BR11,10,1081,08/28/2009,08/26/2009,PERMIT PRINTED,933 GILLINDER PL,35.835960436,-78.91624618
BR11,9,2821,08/31/2009,08/25/2009,PERMIT PRINTED,3036 SENTINEL FERRY LN,35.808164958,-78.92113113
BR14,8,7097,08/31/2009,08/24/2009,PERMIT PRINTED,1019 FRANK PAGE DR,35.783673929,-78.79304792
BR14,8,7096,08/31/2009,08/25/2009,PERMIT PRINTED,1017 FRANK PAGE DR,35.783725776,-78.79300708
BR14,8,7101,08/31/2009,08/25/2009,PERMIT PRINTED,1027 FRANK PAGE DR,35.783489586,-78.7931944
BR14,8,7102,08/31/2009,08/25/2009,PERMIT PRINTED,1029 FRANK PAGE DR,35.78343774,-78.79323613
BR14,8,7100,08/31/2009,08/25/2009,PERMIT PRINTED,1025 FRANK PAGE DR,35.783535672,-78.793158
BR14,8,7098,08/31/2009,08/25/2009,PERMIT PRINTED,1021 FRANK PAGE DR,35.783627844,-78.7930852
BR14,8,7099,08/31/2009,08/25/2009,PERMIT PRINTED,1023 FRANK PAGE DR,35.783581758,-78.7931216
BR11,10,1064,08/31/2009,08/30/2009,PERMIT PRINTED,421 WAPNER CT,35.837333382,-78.91634659
BR11,10,1066,08/31/2009,08/30/2009,PERMIT PRINTED,550 TOMKINS LP,35.841212697,-78.91335648
BR11,10,1069,09/01/2009,08/31/2009,PERMIT PRINTED,310 ORBISON DR,35.841176921,-78.91374617
BR11,10,978,09/01/2009,11/16/2009,C.O. ISSUED,429 WAPNER CT,35.837569332,-78.91658986
BR11,10,1072,09/01/2009,09/14/2009,PERMIT PRINTED,409 WAPNER CT,35.837050486,-78.91599002
BR11,10,1067,09/01/2009,11/20/2009,FINAL INSPECTION COMPLETE,535 TOMKINS LP,35.841879945,-78.91273676
BR11,10,688,09/02/2009,09/09/2009,PERMIT PRINTED,209 SEYMOUR PL,35.82845136,-78.84256882
BR11,10,1251,09/02/2009,10/15/2009,C.O. ISSUED,1232 KILMORY DR,35.761217318,-78.81756942
BR11,10,1179,09/03/2009,11/20/2009,FINAL INSPECTION COMPLETE,549 CLARENBRIDGE DR,35.836440141,-78.91654764
BR11,10,1180,09/03/2009,11/20/2009,C.O. ISSUED,548 CLARENBRIDGE DR,35.836741964,-78.91611608
BR11,10,1170,09/03/2009,11/17/2009,C.O. ISSUED,540 CLARENBRIDGE DR,35.836932483,-78.91635232
BR11,10,1169,09/03/2009,09/02/2009,PERMIT PRINTED,536 CLARENBRIDGE DR,35.83702703,-78.91648239
BR11,10,1168,09/03/2009,11/20/2009,C.O. ISSUED,541 CLARENBRIDGE DR,35.836676115,-78.91682721
BR11,10,1167,09/03/2009,11/17/2009,C.O. ISSUED,544 CLARENBRIDGE DR,35.836843009,-78.91625943
BR11,10,1063,09/03/2009,09/02/2009,PERMIT PRINTED,314 ORBISON DR,35.84128368,-78.91380804
BR11,10,1070,09/03/2009,09/02/2009,PERMIT PRINTED,548 TOMKINS LP,35.841323002,-78.91333511
BR11,10,1194,09/04/2009,09/02/2009,PERMIT PRINTED,1026 JEWEL CREEK DR,35.807717073,-78.90209118
BR11,10,1195,09/04/2009,09/02/2009,PERMIT PRINTED,1024 JEWEL CREEK DR,35.807850503,-78.90213528
BR11,10,1177,09/04/2009,09/02/2009,PERMIT PRINTED,5108 AUDREYSTONE DR,35.698179308,-78.79396477
BR11,10,1065,09/04/2009,09/03/2009,PERMIT PRINTED,316 ORBISON DR,35.841417807,-78.91382649
BR11,10,1093,09/04/2009,11/20/2009,C.O. ISSUED,405 WAPNER CT,35.836955226,-78.91587146
BR11,9,3341,09/08/2009,06/26/2009,PERMIT PRINTED,240 CLEAR RIVER PL,35.847228296,-78.9073411
BR14,10,433,09/08/2009,08/30/2009,PERMIT PRINTED,612 SEALINE DR,35.811727795,-78.9180081
BR14,10,432,09/08/2009,08/30/2009,PERMIT PRINTED,610 SEALINE DR,35.811664399,-78.91809226
BR14,10,431,09/08/2009,08/30/2009,PERMIT PRINTED,608 SEALINE DR,35.811594504,-78.91816404
BR14,10,430,09/08/2009,08/30/2009,PERMIT PRINTED,606 SEALINE DR,35.811534713,-78.9182482
BR14,10,427,09/08/2009,08/30/2009,PERMIT PRINTED,604 SEALINE DR,35.811485719,-78.91830401
BR14,10,423,09/08/2009,08/30/2009,PERMIT PRINTED,602 SEALINE DR,35.81142088,-78.91838729
BR11,10,1018,09/08/2009,08/30/2009,PERMIT PRINTED,428 SANDY WHISPERS PL,35.846202773,-78.90428958
BR11,10,1249,09/08/2009,09/02/2009,PERMIT PRINTED,409 WINDY PEAK LP,35.843693663,-78.90821391
BR11,10,1097,09/08/2009,09/02/2009,PERMIT PRINTED,402 WINDY PEAK LP,35.843317722,-78.90880767
BR14,10,1261,09/08/2009,09/03/2009,PERMIT PRINTED,830 CARPENTER GLENN DR,35.824716864,-78.89883012
BR14,10,1262,09/08/2009,09/03/2009,PERMIT PRINTED,832 CARPENTER GLENN DR,35.824644758,-78.89882933
BR14,10,1260,09/08/2009,09/03/2009,PERMIT PRINTED,828 CARPENTER GLENN DR,35.824774549,-78.89883094
BR14,10,1257,09/08/2009,09/03/2009,PERMIT PRINTED,822 CARPENTER GLENN DR,35.824955518,-78.898813
BR14,10,1258,09/08/2009,09/03/2009,PERMIT PRINTED,824 CARPENTER GLENN DR,35.824889913,-78.89882637
BR14,10,1259,09/08/2009,09/03/2009,PERMIT PRINTED,826 CARPENTER GLENN DR,35.824832234,-78.89883175
BR11,10,1041,09/08/2009,09/03/2009,PERMIT PRINTED,116 DURSLEY WAY,35.809306732,-78.92166291
BR11,10,1268,09/08/2009,09/04/2009,PERMIT PRINTED,529 CLARENBRIDGE DR,35.836966931,-78.91717049
BR11,10,1267,09/08/2009,09/04/2009,PERMIT PRINTED,528 CLARENBRIDGE DR,35.837213216,-78.91671066
BR11,10,1266,09/08/2009,09/04/2009,PERMIT PRINTED,524 CLARENBRIDGE DR,35.837317854,-78.91683629
BR11,10,1271,09/08/2009,09/04/2009,PERMIT PRINTED,545 CLARENBRIDGE DR,35.836576524,-78.91670157
BR11,10,1269,09/08/2009,11/20/2009,C.O. ISSUED,537 CLARENBRIDGE DR,35.836777856,-78.91693514
BR11,10,1272,09/08/2009,09/04/2009,PERMIT PRINTED,533 CLARENBRIDGE DR,35.836870961,-78.9170661
BR11,10,1265,09/08/2009,11/23/2009,FINAL INSPECTION COMPLETE,532 CLARENBRIDGE DR,35.837123007,-78.91659563
